	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	190	222.806	0	-0.0145481	3.29795	0.238859	(-122.445,-131.693,170.257)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.10766	2.27348	47.0566	-0.0558404	-0.0230828	0.979054	4.74627	BN
-2.0868	1.86873	64.2239	-0.0511488	0.0487382	0.964136	4.64984	BN
-2.37603	2.14434	69.676	-0.0867133	0.0213376	0.961772	4.61824	BN
-2.88883	2.27052	75.3636	-0.0807092	0.0264327	0.965192	4.58503	BN
-2.96348	2.29497	76.2563	-0.0775953	-0.00834296	0.968611	4.5798	BN
-3.24551	2.26465	79.7768	-0.030387	-0.378704	0.893323	4.55926	BN
-3.26588	2.0108	80.3756	-0.0601861	-0.367533	0.896566	4.55545	BN
-4.58325	-6.03391	100	-0.0601861	-0.367533	0.896566	4.43483	Si
-4.91203	-8.04163	104.898	-0.120388	-0.386781	0.881437	4.39627	Si
-5.41706	-9.66416	108.595	-0.179412	-0.338745	0.893822	4.36648	Si
-5.51345	-9.84616	109.075	-0.113965	-0.485431	0.815992	4.36265	Si
-5.87986	-11.4069	111.699	-0.077622	-0.535622	0.786639	4.33969	Si
-6.28499	-14.2024	115.805	-0.077622	-0.535622	0.786639	4.30228	Si
-6.41121	-15.0734	117.084	-0.0444246	-0.607471	0.734141	4.29055	Si
-6.44733	-15.5673	117.681	-0.0667267	-0.589612	0.747117	4.28467	Si
-6.53615	-16.3522	118.675	0.0647017	-0.620866	0.722968	4.27504	Si
-6.53065	-16.405	118.737	0.0889312	-0.727129	0.609264	4.27443	Si
-6.48079	-16.8127	119.078	0.0955958	-0.743114	0.587845	4.27037	Si
-5.63394	-23.3956	124.286	-0.0888879	-0.88151	0.360829	4.20613	Si
-5.67463	-23.7991	124.451	-0.0714188	-0.87665	0.376682	4.20278	Si
-6.32953	-31.8379	127.905	-0.206422	-0.799996	0.489678	4.13552	Si
-7.16946	-35.0931	129.898	-0.164536	-0.828893	0.450813	4.10534	Si
-7.43375	-36.4246	130.622	-0.116173	-0.811914	0.498079	4.09336	Si
-8.7542	-45.6529	136.283	-0.125928	-0.813738	0.492385	4.00841	Si
-8.90518	-46.6286	136.873	-0.189935	-0.75699	0.564022	3.99932	Si
-9.28151	-48.1284	137.991	-0.196784	-0.788368	0.507534	3.98426	Si
-11.0544	-55.2313	142.564	-0.156459	-0.820656	0.463053	3.91563	Si
-11.6908	-58.5691	144.447	-0.19107	-0.812399	0.465002	3.88426	Si
-13.8115	-67.5861	149.608	-0.138001	-0.794581	0.517295	3.79816	Si
-15.0247	-74.5711	154.155	-0.0324273	-0.844822	0.450013	3.72889	Si
-15.1738	-78.4569	156.225	0.270293	-0.76896	0.507919	3.69217	Si
-14.492	-80.3966	157.507	0.287453	-0.765864	0.501217	3.67189	Si
-14.0287	-81.631	158.314	0.287453	-0.765864	0.501217	3.65888	Si
-13.8113	-82.2103	158.694	0.389603	-0.681811	0.581397	3.65276	Si
-13.7551	-82.3086	158.777	0.372261	-0.714696	0.512954	3.65159	Si
-13.5683	-82.6671	159.035	0.347057	-0.55659	0.764067	3.64753	Si
-10.2258	-88.0278	166.394	-0.446884	-0.842275	0.412242	3.56943	Si
-10.7024	-88.9261	166.833	-0.48188	-0.815541	0.454125	3.56065	Si
-12.8207	-92.5111	168.83	-0.497339	-0.807428	0.445223	3.5244	Si
-14.6291	-95.4471	170.448	-0.639273	-0.702175	0.457961	3.4942	Si
-25.8614	-107.785	178.495	-0.634152	-0.707653	0.468441	3.34737	Si
-26.6339	-108.647	179.066	-0.663721	-0.683292	0.520231	3.33688	Si
-27.8059	-109.853	179.984	-0.513054	-0.769472	0.666212	3.32164	Si
-28.6094	-111.058	181.028	-0.562109	-0.735342	0.662622	3.30808	Si
-30.2321	-113.181	182.941	-0.68724	-0.62129	0.676823	3.28302	Si
-31.9429	-114.728	184.625	-0.529937	-0.621911	0.213062	3.26129	Si
-32.1168	-114.932	184.695	-0.542543	-0.618872	0.253718	3.25841	Si
-32.6506	-115.541	184.945	-0.554	-0.619059	0.32919	3.24978	Si
-34.1926	-117.264	185.861	-0.616973	-0.569149	0.418805	3.22532	Si
-36.9355	-119.794	187.723	-0.559084	-0.631802	0.473881	3.18604	Si
-39.3869	-122.564	189.801	-0.501885	-0.676041	0.395005	3.14696	Si
-40.2374	-123.71	190.47	-0.494288	-0.680607	0.416579	3.13173	Si
-40.635	-124.257	190.805	-0.494573	-0.680911	0.405097	3.12448	Si
-43.169	-127.746	192.881	-0.575841	-0.60947	0.498834	3.0782	Si
-43.5188	-128.116	193.184	-0.537526	-0.643882	0.482805	3.07266	Si
-43.6611	-128.287	193.312	-0.498856	-0.673915	0.493935	3.07024	Si
-44.7728	-129.789	194.413	-0.544318	-0.634633	0.527066	3.04987	Si
-44.9176	-129.957	194.553	-0.520691	-0.655655	0.501839	3.04742	Si
-46.6313	-132.115	196.204	-0.550867	-0.628404	0.530534	3.01718	Si
-46.9949	-132.53	196.555	-0.468821	-0.674032	0.618494	3.01107	Si
-47.2255	-132.862	196.859	-0.587751	-0.541152	0.731124	3.00652	Si
-48.4395	-133.979	198.369	-0.492833	-0.639437	0.685806	2.98736	Si
-51.274	-137.657	202.313	-0.637621	-0.493847	0.738011	2.93378	Si
-53.0105	-139.002	204.323	-0.526923	-0.619677	0.70895	2.90809	Si
-54.6087	-140.882	206.474	-0.490245	-0.66104	0.65701	2.87931	Si
-56.1336	-142.938	208.517	-0.493329	-0.651119	0.681501	2.84959	Si
-57.2757	-144.445	210.095	-0.610982	-0.532594	0.739463	2.82732	Si
-57.8971	-144.987	210.847	-0.668895	-0.46141	0.770113	2.81748	Si
-62.1523	-147.922	215.746	-0.283723	-0.816992	0.663924	2.75579	Si
-62.7857	-149.746	217.228	-0.260561	-0.819482	0.672027	2.73382	Si
-63.0823	-150.679	217.993	-0.336167	-0.863335	0.527961	2.72255	Si
-63.3891	-151.467	218.475	-0.338404	-0.888057	0.453132	2.71349	Si
-63.5375	-151.856	218.674	-0.265222	-0.923746	0.418599	2.70913	Si
-63.6088	-152.104	218.786	-0.18991	-0.949533	0.397038	2.70645	Si
-63.7386	-152.753	219.058	-0.15726	-0.951618	0.407154	2.69964	Si
-64.7469	-158.855	221.668	-0.220332	-0.966607	0.322434	2.63563	Si
-64.8772	-159.427	221.859	-0.259429	-0.936211	0.391188	2.62963	Si
-65.0557	-160.071	222.128	-0.260022	-0.918705	0.44088	2.62264	Si
-65.9945	-163.388	223.72	-0.224672	-0.930401	0.434345	2.58589	Si
-66.3874	-165.015	224.479	-0.135919	-0.937625	0.456446	2.56791	Si
-66.9139	-168.647	226.247	-0.135919	-0.937625	0.456446	2.52791	Si
-66.9603	-168.967	226.403	-0.0312111	-0.944119	0.461002	2.52435	Si
-66.9729	-169.349	226.59	-0.0523087	-0.970398	0.400095	2.52012	Si
-66.9776	-169.437	226.626	0.0518976	-0.973965	0.390029	2.51918	Si
-66.9432	-170.083	226.885	0.0441439	-0.951698	0.442798	2.51224	Si
-66.5992	-177.5	230.336	-0.148692	-0.704745	0.756853	2.43056	Si
-66.6824	-177.895	230.76	-0.152566	-0.596371	0.850775	2.42456	Si
-66.7451	-178.14	231.109	-0.168212	-0.562862	0.872875	2.42016	Si
-67.6083	-181.028	235.589	-0.086	-0.611191	0.850218	2.36501	Si
-67.6387	-181.244	235.889	-0.244621	-0.374662	0.960305	2.36116	Si
-67.7674	-181.441	236.394	-0.0558603	-0.464319	0.948378	2.35541	Si
-68.8718	-190.621	255.144	-0.0827924	-0.457906	0.949529	2.1391	Si
-69.063	-191.679	257.337	-0.0669834	-0.483326	0.937633	2.11217	Si
-69.194	-192.624	259.171	-0.210009	-0.445936	0.934313	2.08916	Si
-69.6137	-193.516	261.039	-0.300003	-0.380192	0.943248	2.06549	Si
-69.8876	-193.863	261.9	0.145334	-0.562074	0.8442	2.0546	Si
-69.6094	-194.938	263.515	0.0127768	-0.553354	0.861688	2.03169	Si
-69.3527	-206.054	280.825	0.084637	-0.678353	0.761828	1.7894	Si
-68.9248	-209.484	284.677	-0.0908388	-0.96484	-0.333644	1.72321	Si
-69.0113	-210.402	284.36	-0.0317312	-0.938232	-0.410777	1.71045	Si
-69.094	-212.847	283.289	0.0649675	-0.912001	-0.46232	1.67535	Si
-68.799	-216.989	281.19	0.0362616	-0.898978	-0.490023	1.61336	Si
-68.7208	-218.927	280.133	0.0577488	-0.893109	-0.498577	1.58321	Si
-68.6584	-219.891	279.595	-0.0367835	-0.891899	-0.502289	1.56795	Si
-68.6794	-220.399	279.309	-0.00895842	-0.715036	-0.733254	1.55985	Si
-68.6935	-221.527	278.153	0.241114	-0.785358	-0.609116	1.53733	Si
-67.0862	-226.762	274.092	0.277193	-0.782642	-0.597427	1.4413	Si
-66.7845	-227.614	273.442	0.267841	-0.810913	-0.564131	1.42498	Si
-66.6699	-227.961	273.201	0.275666	-0.840723	-0.516779	1.41851	Si
-66.117	-229.647	272.164	0.193027	-0.876491	-0.494786	1.38815	Si
-65.9891	-230.228	271.836	0.168161	-0.825534	-0.581141	1.37798	Si
-65.9736	-230.304	271.783	-0.102568	-0.81398	-0.609747	1.37656	Si
-66.0006	-230.518	271.622	-0.0254052	-0.854435	-0.560297	1.3725	Si
-66.0232	-231.278	271.124	-0.139825	-0.851158	-0.547775	1.35875	Si
-66.1224	-231.882	270.735	-0.227782	-0.882632	-0.463631	1.34773	Si
-66.2043	-232.199	270.569	-0.227782	-0.882632	-0.463631	1.34211	Si
-66.7651	-234.372	269.427	-0.288626	-0.89473	-0.406872	1.30355	Si
-67.1841	-235.671	268.836	-0.269627	-0.835533	-0.518085	1.28041	Si
-69.5528	-243.012	264.285	-0.230951	-0.828949	-0.545219	1.13885	Si
-70.1334	-245.096	262.914	-0.146398	-0.86773	-0.513591	1.09542	Si
-70.1643	-245.278	262.806	-0.15174	-0.815235	-0.590659	1.0917	Si
-70.2756	-245.876	262.373	-0.118681	-0.807475	-0.60841	1.07871	Si
-70.5496	-247.74	260.968	-0.373026	-0.742094	-0.586481	1.03755	Si
-72.1113	-250.847	258.513	-0.600051	-0.617066	-0.541536	0.961198	Si
-72.348	-251.091	258.299	-0.64557	-0.522265	-0.583624	0.953683	Si
-72.8131	-251.467	257.879	-0.89162	-0.333304	0.24158	0.939897	Si
-73.6436	-251.777	258.104	-0.952119	-0.200351	0.316336	0.921928	Si
-75.1384	-252.092	258.6	-0.965954	-0.180291	0.378766	0.891312	Si
-75.5247	-252.164	258.752	-0.931872	-0.238465	0.276667	0.883366	Si
-76.3665	-252.379	259.002	-0.960722	-0.197945	0.39524	0.865325	Si
-77.2981	-252.571	259.385	-1.0006	0.0145865	0.565588	0.84574	Si
-77.3566	-252.571	259.418	-0.985031	-0.0477953	0.713992	0.844542	Si
-77.5496	-252.58	259.558	-0.986929	-0.0271343	0.759695	0.840532	Si
-78.4953	-252.606	260.286	-0.962628	-0.202956	0.855129	0.820865	Si
-79.8625	-252.894	261.501	-0.974341	-0.177001	0.899688	0.791337	Si
-86.5344	-254.106	267.661	-0.990708	-0.0867851	0.924278	0.646123	Si
-87.518	-254.192	268.579	-0.982909	-0.137536	1.07864	0.622714	Si
-87.6926	-254.217	268.77	-0.928662	-0.354869	1.16073	0.618447	Si
-89.6819	-254.977	271.257	-0.881821	-0.421467	1.0621	0.566812	Si
-90.4081	-255.324	272.132	-0.785102	-0.575091	0.989607	0.546087	Si
-90.434	-255.343	272.164	-0.810039	-0.538448	0.979912	0.545242	Si
-90.4885	-255.379	272.23	-0.399259	-0.858913	0.389568	0.543515	Si
-91.2179	-256.948	272.942	-0.366597	-0.879961	0.354391	0.496594	Si
-91.5909	-257.844	273.302	-0.221744	-0.942476	0.283552	0.469328	Si
-92.0062	-259.609	273.833	-0.423888	-0.491456	-0.607201	0.417812	Si
-92.8792	-260.621	272.583	-0.598715	-0.391107	-0.527448	0.358145	Si
-92.9707	-260.681	272.502	0.347948	0.630976	0.548788	0.353424	Si
-92.7727	-260.322	272.814	0.315045	0.642884	0.554801	0.335743	Si
-92.6403	-260.051	273.048	0.315045	0.642884	0.554801	0.322405	Si
-92.4925	-259.75	273.308	-0.460646	0.762432	0.356794	0.30729	Si
-92.8589	-259.144	273.592	-0.464557	0.785674	0.311961	0.281179	Si
-93.6263	-257.846	274.107	-0.420145	0.704351	0.469067	0.225138	Si
-93.6905	-257.738	274.179	-0.119917	0.820352	0.463969	0.219551	Si
-93.9374	-256.049	275.134	0.413313	0.64898	0.586582	0.143619	Si
-93.6347	-255.573	275.564	0.463892	0.750405	0.405578	0.113391	Si
-93.581	-255.486	275.611	0.878189	0.529877	-0.302208	0.108385	Si
-93.3846	-255.368	275.543	0.50553	0.749811	0.0815446	0.0986577	Si
-93.0174	-254.823	275.602	0.643288	0.541424	0.223421	0.0666307	Si
-92.7846	-254.627	275.683	-0.849566	0.440467	0.466811	0.0501531	Si
-92.7874	-254.626	275.685	-0.849566	0.440467	0.466811	0.05	Si
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	68

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	159	274.428	0	-0.0145385	2.98026	0.339258	(24.2772,26.1627,224.227)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.318925	0.144614	0	0	0	1	5	BN
-0.318925	0.144614	4.88319	0.0227265	-0.00752296	0.999713	4.97421	BN
-0.310617	0.141864	5.24864	0.0171891	-0.0144354	0.999788	4.97227	BN
0.0447904	-0.156606	25.9205	0.0466492	0.051819	0.998662	4.8626	BN
0.279047	0.103611	30.9355	0.0638645	0.0567072	0.996229	4.83549	BN
1.53346	1.21744	50.5031	0.0573025	0.0743883	0.994824	4.72903	BN
2.4082	2.353	65.6895	0.126124	0.216288	0.939785	4.64484	BN
5.06994	6.91758	85.5228	0.198743	0.190972	0.931252	4.52683	BN
8.15958	9.88641	100	0.198743	0.190972	0.931252	4.44071	Si
8.81651	10.5177	103.078	0.20242	0.16779	0.937643	4.4174	Si
9.93884	11.448	108.277	0.240185	0.0704538	0.95036	4.37816	Si
13.3351	12.4442	121.715	0.241988	0.0685727	0.94815	4.27745	Si
13.9406	12.6158	124.088	0.233407	0.0771102	0.957724	4.25932	Si
16.7204	13.5342	135.494	0.269699	-0.0544579	0.956347	4.1728	Si
19.0007	13.0737	143.58	0.278929	-0.00965891	0.974947	4.11048	Si
19.0831	13.0709	143.868	0.278265	-0.0212129	0.994311	4.10828	Si
19.3774	13.0484	144.919	0.275577	-0.0412779	0.978968	4.10039	Si
21.9403	12.6645	154.024	0.272208	-0.0649368	0.983017	4.03098	Si
22.2172	12.5985	155.024	0.282817	-0.0201603	0.992012	4.02329	Si
25.721	12.3487	167.314	0.286914	0.0383833	1.00063	3.92956	Si
25.836	12.3641	167.715	0.271743	0.15331	0.98203	3.92648	Si
25.9024	12.4016	167.955	0.223676	0.215193	0.986783	3.92459	Si
26.2718	12.7569	169.585	0.22899	0.09068	1.01888	3.91188	Si
27.2323	13.1373	173.858	0.310147	-0.3344	0.984148	3.8795	Si
30.2088	9.9281	183.303	0.200055	-0.380217	1.00608	3.805	Si
30.7518	8.89599	186.034	0.786364	0.0354241	0.615721	3.78363	Si
32.5943	8.97899	187.477	0.788109	0.00555986	0.589711	3.76512	Si
34.6384	8.99341	189.006	0.784568	-0.0799034	0.536257	3.74455	Si
35.792	8.87592	189.795	0.788976	-0.0525813	0.5599	3.73285	Si
37.2087	8.78151	190.8	0.789196	-0.0318267	0.54603	3.71852	Si
37.3705	8.77498	190.912	0.789052	0.00660076	0.626367	3.71688	Si
37.4332	8.77551	190.962	0.788412	-0.00675247	0.652816	3.71625	Si
38.008	8.77058	191.438	0.784695	0.0862492	0.614284	3.71041	Si
41.1098	9.11151	193.866	0.785687	0.10303	0.584362	3.67875	Si
43.1593	9.38027	195.39	0.779641	0.0718895	0.638451	3.65772	Si
43.9039	9.44892	196	0.765523	0.0318503	0.737305	3.64999	Si
47.7776	9.6101	199.731	0.766976	0.00443409	0.692041	3.60898	Si
49.2582	9.61866	201.067	0.612249	-0.163794	0.995944	3.59321	Si
51.5455	9.00674	204.788	0.637052	-0.0774631	1.02292	3.5626	Si
52.3122	8.91351	206.019	0.640656	-0.0716442	1.07247	3.55267	Si
53.8239	8.74446	208.549	0.574914	-0.154204	0.797309	3.53318	Si
55.4201	8.31631	210.763	0.587334	-0.0723935	0.756802	3.51016	Si
62.5637	7.43581	219.968	0.577054	-0.147895	0.763183	3.40885	Si
64.9714	6.81873	223.152	0.605412	-0.0568968	0.820931	3.37337	Si
65.7223	6.74817	224.17	0.601816	-0.103316	0.844559	3.36275	Si
68.6602	6.2438	228.293	0.617075	-0.0187549	0.866736	3.32085	Si
69.4514	6.21975	229.405	0.612508	0.0925531	0.944893	3.30975	Si
70.3511	6.35569	230.793	0.49598	0.342922	1.02734	3.297	Si
72.563	7.88501	235.374	0.495375	0.425673	0.969797	3.25819	Si
74.7498	9.76414	239.655	0.536759	0.420281	0.938988	3.21946	Si
74.9622	9.93045	240.027	0.542711	0.426833	0.929178	3.21596	Si
75.7996	10.5891	241.461	0.546811	0.495423	0.872239	3.2023	Si
76.1533	10.9095	242.025	0.528169	0.503463	0.88108	3.19655	Si
79.9059	14.4865	248.285	0.513244	0.53018	0.872192	3.13339	Si
80.7997	15.4099	249.804	0.223283	0.401435	1.05552	3.11769	Si
81.085	15.9227	251.152	0.18608	0.450148	1.04102	3.10613	Si
81.3163	16.4823	252.446	0.152997	0.437808	1.05227	3.09486	Si
81.6788	17.5196	254.939	0.201638	0.379709	1.06748	3.07332	Si
82.6137	19.2802	259.889	0.21545	0.398858	1.05601	3.03096	Si
83.7088	21.3075	265.256	0.202114	0.230578	1.11557	2.98408	Si
85.3507	23.1806	274.319	-0.742325	0.668264	0.0499866	2.90834	Si
83.7269	24.6424	274.428	-0.821216	0.612197	-0.016804	2.88758	Si
78.9623	28.1943	274.331	-0.836465	0.629494	-0.0828389	2.83226	Si
69.8365	35.0621	273.427	-0.998854	-0.290789	-0.102203	2.72685	Si
58.9123	31.8818	272.309	-1.02079	-0.22088	-0.0853792	2.61841	Si
55.711	31.1892	272.042	-0.958669	-0.445234	0.0212323	2.58645	Si
54.8983	30.8117	272.06	-0.909724	-0.269572	-0.20457	2.57774	Si
54.2111	30.6081	271.905	-0.916973	-0.275895	-0.170874	2.56996	Si
53.7481	30.4688	271.819	-0.940709	-0.177543	-0.172502	2.56475	Si
45.7044	28.9507	270.344	-0.949097	-0.214921	-0.0267113	2.47638	Si
40.5286	27.7786	270.198	-0.958915	-0.132872	-0.0497798	2.41867	Si
39.6345	27.6547	270.152	-0.951173	-0.112692	-0.11094	2.40865	Si
38.9622	27.5751	270.073	-0.939892	-0.2117	-0.0492849	2.40103	Si
36.8462	27.0985	269.962	-0.98257	0.0498473	0.237862	2.37671	Si
36.578	27.1121	270.027	-0.979194	0.0982668	0.23267	2.37375	Si
35.8126	27.1889	270.209	-0.729764	0.635605	0.324498	2.36524	Si
32.6468	29.9462	271.617	-0.805517	-0.60996	0.010462	2.3179	Si
31.2702	28.9038	271.635	-0.745239	-0.639379	-0.0607068	2.299	Si
30.553	28.2884	271.576	-0.665291	-0.642355	-0.186019	2.2883	Si
30.155	27.9042	271.465	-0.186048	-0.797231	-0.43584	2.28163	Si
29.6786	25.863	270.349	-0.173662	-0.778096	-0.472496	2.25302	Si
29.3575	24.424	269.475	-0.155818	-0.774949	-0.483492	2.23218	Si
28.8656	21.9778	267.949	-0.205239	-0.750935	-0.502387	2.19639	Si
28.4723	20.5387	266.986	-0.133755	-0.712327	-0.575969	2.17443	Si
28.4676	20.5137	266.966	-0.283046	-0.701696	-0.536929	2.17402	Si
27.631	18.4396	265.379	-0.375982	-0.701226	-0.481495	2.13992	Si
26.6499	16.6099	264.123	-0.37303	-0.777196	-0.364355	2.1095	Si
26.6038	16.5139	264.078	-0.399424	-0.761727	-0.36826	2.10805	Si
24.5842	12.6622	262.216	0.318755	0.885431	-0.232246	2.04851	Si
27.3986	20.4802	260.165	0.231495	0.893863	-0.321982	1.94259	Si
27.6017	21.2643	259.882	0.260761	0.881515	-0.337472	1.9317	Si
28.0351	22.7296	259.321	0.255885	0.87657	-0.359611	1.91098	Si
28.8752	25.6074	258.141	-0.0790903	0.974913	-0.124267	1.86978	Si
28.7068	27.683	257.876	0.0156567	0.985389	-0.0362343	1.84268	Si
28.7595	30.9977	257.754	0.0600999	0.982154	0.0645531	1.79947	Si
28.8369	32.2627	257.838	-0.791931	0.398715	-0.407944	1.78267	Si
25.4403	33.9728	256.088	-0.753607	0.451121	-0.37382	1.72639	Si
23.6455	35.0472	255.198	-0.757962	0.478617	-0.461708	1.69449	Si
22.6927	35.6489	254.617	-0.778902	0.470977	-0.530432	1.67745	Si
21.6824	36.2597	253.929	-0.703899	0.579417	-0.524907	1.65976	Si
21.6339	36.2997	253.893	-0.708225	0.552171	-0.456016	1.65881	Si
21.1124	36.7063	253.557	-0.729333	0.541198	-0.519445	1.6487	Si
18.5346	38.6191	251.721	-0.73298	0.522595	-0.481429	1.59996	Si
18.0639	38.9547	251.412	-0.712946	0.551986	-0.488258	1.59094	Si
17.2683	39.5707	250.867	0.747295	-0.520896	0.542428	1.5752	Si
17.453	39.4419	251.001	-0.533772	0.58138	-0.142765	1.57169	Si
16.5357	40.4411	250.756	-0.58126	0.557828	-0.220723	1.54727	Si
16.4298	40.5427	250.716	-0.754238	0.305291	-0.176109	1.54466	Si
15.7055	40.8359	250.547	-0.8741	-0.101417	-0.280255	1.53087	Si
12.8864	40.5088	249.643	-0.864479	-0.199511	-0.193985	1.48428	Si
11.7344	40.2429	249.384	-0.870279	-0.153306	-0.209941	1.46466	Si
9.08167	39.7756	248.744	-0.84519	-0.185023	-0.292411	1.4194	Si
8.75348	39.7038	248.631	-0.850516	-0.181556	-0.270715	1.41353	Si
8.73013	39.6988	248.623	-0.872119	-0.0872598	-0.240995	1.41311	Si
6.00151	39.4258	247.869	-0.872119	-0.0872598	-0.240995	1.36563	Si
5.85578	39.4112	247.829	-0.751112	0.431101	-0.419216	1.36304	Si
4.44604	40.2203	247.042	-0.760259	0.460737	-0.589164	1.33392	Si
2.88538	41.1661	245.833	-0.477983	0.61881	-0.16184	1.30165	Si
2.87301	41.1821	245.829	-0.477983	0.61881	-0.16184	1.30124	Si
1.25818	43.2727	245.282	-0.347879	0.706444	-0.15499	1.24732	Si
1.14289	43.5068	245.231	-0.384622	0.679294	-0.0722961	1.2419	Si
0.704759	44.2806	245.148	-0.0382318	0.803649	-0.18372	1.22321	Si
0.612706	46.2156	244.706	-0.936293	0.242936	0.0830194	1.18333	Si
-3.25376	47.2188	245.049	-0.936293	0.242936	0.0830194	1.11359	Si
-4.4542	47.5303	245.155	-0.928723	0.309843	0.0271165	1.09114	Si
-6.68669	48.2751	245.22	-0.393189	-0.435437	-0.868455	1.04856	Si
-7.14168	47.7712	244.215	-0.482456	-0.456671	-0.788234	1.02759	Si
-7.5224	47.4109	243.593	-0.46423	-0.540773	-0.732572	1.01312	Si
-7.95154	46.911	242.916	-0.492579	-0.535876	-0.715469	0.996029	Si
-8.1331	46.7135	242.652	-0.471326	-0.613438	-0.659297	0.989148	Si
-9.01262	45.5688	241.422	-0.483585	-0.646536	-0.616273	0.954175	Si
-9.50851	44.9058	240.79	-0.487092	-0.61908	-0.640764	0.93456	Si
-10.6068	43.5099	239.345	-0.555332	-0.636931	-0.561725	0.890924	Si
-11.6264	42.3404	238.314	-0.454945	-0.908517	0.152112	0.854429	Si
-13.1548	39.2884	238.825	-0.520769	-0.723657	-0.226542	0.786098	Si
-14.3571	37.6176	238.302	0.248259	0.912283	-0.14697	0.736961	Si
-14.3024	37.8187	238.27	0.351123	0.870405	0.0212023	0.732105	Si
-13.8374	38.9713	238.298	0.343212	0.843517	0.146152	0.702836	Si
-13.2654	40.3773	238.541	0.360756	0.831743	0.160587	0.665199	Si
-12.7297	41.6123	238.78	0.366844	0.867924	-0.071074	0.630702	Si
-12.2589	42.7261	238.688	0.448597	0.825931	-0.0468065	0.600071	Si
-11.6842	43.7843	238.628	0.776261	0.141956	0.29227	0.56872	Si
-9.22009	44.2349	239.556	0.747054	0.301425	0.215046	0.488966	Si
-8.99432	44.326	239.621	0.799299	0.129804	0.219142	0.480808	Si
-6.14549	44.7887	240.402	-0.2424	-0.763834	-0.483385	0.383844	Si
-6.78017	42.7887	239.137	0.22817	-0.691384	-0.612385	0.305192	Si
-6.57646	42.1715	238.59	0.0673157	-0.953006	0.010516	0.275806	Si
-6.56685	42.0355	238.591	0.0963016	-0.94969	0.047291	0.27093	Si
-6.532	41.6918	238.609	-0.122051	0.254117	-0.920945	0.258489	Si
-6.74351	42.1321	237.013	-0.430476	-0.915524	0.314552	0.197929	Si
-6.84038	41.9261	237.083	-0.479042	-0.869493	0.445406	0.18937	Si
-6.95235	41.7229	237.188	-0.312608	-0.966252	0.26462	0.180367	Si
-7.0978	41.2733	237.311	-0.528482	-0.861569	0.305599	0.162205	Si
-7.90488	39.9575	237.777	-0.510015	-0.772019	-0.0579813	0.100938	Si
-8.14714	39.5908	237.75	-0.318344	-0.887747	0.0293108	0.0800571	Si
-8.23562	39.3441	237.758	-0.303399	-0.834809	-0.216456	0.0675289	Si
-8.27298	39.2413	237.731	0.166298	-0.883492	-0.254242	0.0619256	Si
-8.27116	39.2316	237.729	-0.368201	0.868855	-0.133418	0.0614277	Si
-8.27121	39.2317	237.728	0.283041	-0.898352	0.184165	0.0614219	Si
-8.20028	39.0066	237.775	0.283041	-0.898352	0.184165	0.05	Si
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	69

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	146	240.663	0	-0.017009	3.09211	0.293416	(-21.7435,-96.8622,188.315)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.545463	0.203967	0	0	0	1	5	BN
-0.545463	0.203967	1.51532	0.000431487	-0.00747991	0.999972	4.992	BN
-0.518217	-0.268358	64.6594	0.0637644	-0.0674769	0.995437	4.65808	BN
0.845997	-1.712	85.9564	0.0698225	0.027442	0.999072	4.5387	BN
1.60343	-1.41431	96.7943	0.0423202	0.117709	0.991143	4.47695	BN
1.74031	-1.03359	100	0.0423202	0.117709	0.991143	4.45836	Si
2.0292	-0.230084	106.766	0.0423202	0.117709	0.991143	4.41037	Si
2.55645	1.23641	119.114	0.0276844	0.178762	0.981843	4.32209	Si
2.66176	1.91644	122.849	0.0448135	0.113548	0.991201	4.29474	Si
2.85095	2.39581	127.034	0.185829	-0.00996281	0.985247	4.26426	Si
6.30857	2.21044	145.366	0.176741	-0.135796	0.99228	4.1292	Si
7.93833	0.95824	154.516	0.135478	-0.26483	0.937544	4.06072	Si
10.8647	-4.76227	174.767	0.0511886	-0.236086	0.955037	3.89837	Si
11.2479	-6.52946	181.916	0.0488227	-0.242837	0.953378	3.84045	Si
11.2614	-6.59641	182.179	0.0159089	-0.206655	0.963114	3.8383	Si
11.4693	-9.298	194.769	0.0238015	-0.181602	0.968043	3.73604	Si
11.9301	-12.8133	213.508	0.0616738	-0.171162	0.968348	3.58171	Si
12.168	-13.4736	217.243	0.010133	-0.204572	0.963718	3.55002	Si
12.1846	-13.8096	218.827	-0.0969884	-0.219104	0.955902	3.53645	Si
11.9128	-14.4237	221.506	-0.0617902	-0.227331	0.957181	3.51322	Si
