	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	54	72.3277	0	-0.0222892	3.09655	0.332782	(-13.0174,-5.23939,52.2118)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
29.0842	-0.0962551	75.5397	0.506604	0.781411	-0.187738	0.183957	BN
29.4033	0.395977	75.4215	0.428435	0.754585	0.0747413	0.155731	BN
29.6092	0.758603	75.4574	0.0946696	0.871977	-0.212003	0.132601	BN
29.632	0.968732	75.4063	-0.282636	-0.737718	0.462506	0.120236	BN
29.598	0.880029	75.4619	-0.374625	-0.681712	0.4998	0.113837	BN
29.4705	0.647971	75.6321	-0.866613	-0.00595724	0.751833	0.0953661	BN
29.3657	0.64725	75.723	-0.857712	-0.0659182	0.858771	0.0884084	BN
29.2252	0.636452	75.8636	-0.69963	-0.514777	0.570335	0.0787623	BN
28.9149	0.408103	76.1166	-0.94662	0.00596673	0.591392	0.0517782	BN
28.8896	0.408263	76.1324	-0.94662	0.00596673	0.591392	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	107

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	33	56.2488	0	-0.0199075	3.09857	0.274552	(3.05374,-36.5768,43.1573)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.0438515	0.105686	0	0	0	1	2	BN
0.0438515	0.105686	2.35486	0.051	-0.140781	0.988726	1.97522	BN
0.756958	-1.86278	16.1797	0.0981409	-0.186429	0.974503	1.82673	BN
0.769418	-1.88645	16.3034	0.0706144	-0.459957	0.848158	1.82531	BN
1.13976	-4.29871	20.7516	0.0842775	-0.474727	0.838308	1.76635	BN
1.54795	-6.598	24.8119	0.299644	-0.358266	0.854861	1.71061	BN
3.50015	-8.93214	30.3814	0.281055	-0.35151	0.874771	1.63389	BN
3.65392	-9.12445	30.8599	0.281055	-0.35151	0.874771	1.62723	BN
4.19359	-9.79941	32.5397	0.175257	-0.45703	0.84471	1.6038	BN
4.31747	-10.1225	33.1367	0.218575	-0.462878	0.827294	1.59509	BN
5.5628	-12.7597	37.8502	0.193627	-0.606939	0.690982	1.52457	BN
6.12426	-14.5196	39.8538	0.144872	-0.582121	0.728358	1.48752	BN
6.49602	-16.0134	41.7229	0.17563	-0.634967	0.667135	1.45416	BN
6.95122	-17.6591	43.452	0.0848969	-0.699574	0.615075	1.41992	BN
7.19305	-19.6519	45.204	-0.033199	-0.728168	0.587862	1.38166	BN
6.98119	-24.2986	48.9554	-0.158255	-0.797998	0.46277	1.29429	BN
4.96957	-34.4421	54.8378	-0.211482	-0.873513	-0.0354744	1.11218	BN
2.35244	-45.2521	54.3988	-0.287438	-0.85519	-0.00322941	0.915453	BN
2.17923	-45.7674	54.3969	-0.193267	-0.882135	-0.00497561	0.904539	BN
0.951676	-51.3704	54.3653	-0.104685	-0.897849	0.0516411	0.78858	BN
0.917419	-51.6642	54.3822	0.0562007	-0.889546	-0.175384	0.782045	BN
0.940995	-52.0374	54.3086	-0.0675319	-0.89361	-0.157191	0.773623	BN
0.826629	-53.5507	54.0424	-0.147838	-0.86444	-0.241694	0.739384	BN
-0.229583	-59.7266	52.3156	-0.233155	-0.880828	-0.0800722	0.59068	BN
-0.821272	-61.9619	52.1124	-0.0927193	-0.904302	-0.109364	0.52986	BN
-0.825929	-62.0073	52.1069	0.365508	-0.79154	-0.350899	0.528574	BN
0.65378	-65.2118	50.6864	0.79294	-0.610871	0.222272	0.424761	BN
1.51912	-65.8784	50.9289	0.737852	-0.684296	0.242632	0.392931	BN
2.64154	-66.9194	51.298	1.03508	0.198185	0.254679	0.346549	BN
3.49793	-66.7554	51.5087	0.611112	0.256577	0.880804	0.319498	BN
4.53358	-66.3206	53.0014	0.670376	0.138318	0.839917	0.261601	BN
4.64619	-66.2973	53.1425	0.661747	-0.0466013	0.931566	0.255233	BN
6.49872	-66.4278	55.7504	-0.105062	-0.801661	0.25061	0.147793	BN
6.28977	-68.0222	56.2488	-0.105062	-0.801661	0.25061	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	108

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	40	84.1473	0	-0.0209826	3.6582	0.307446	(14.6061,-4.27876,61.5344)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.197835	0.137454	0	0	0	1	2	BN
-0.197835	0.137454	2.11602	-0.0576547	-0.0956303	0.993746	1.97773	BN
-1.02958	-1.24214	16.4521	-0.0800042	-0.10044	0.990626	1.82468	BN
-1.28927	-1.56817	19.6677	-0.0800042	-0.10044	0.990626	1.78818	BN
-1.39843	-1.7052	21.0192	-0.0186066	-0.187944	0.979512	1.77261	BN
-1.58282	-3.56778	30.7265	0.25474	-0.148909	0.951236	1.65884	BN
-1.36327	-3.69612	31.5464	0.291433	-0.0559847	0.975068	1.64847	BN
-0.385233	-3.88401	34.8186	0.273673	-0.14258	0.972409	1.60789	BN
0.638134	-4.41716	38.4548	0.283622	-0.120365	0.976556	1.56188	BN
0.863153	-4.51266	39.2296	0.32713	0.00994637	0.804682	1.55191	BN
1.22212	-4.50174	40.1126	0.327456	-0.154645	0.767061	1.53806	BN
4.02966	-5.82764	46.6892	0.310091	-0.186971	0.706611	1.42918	BN
8.02581	-8.23714	55.7953	0.297777	-0.206118	0.709938	1.25687	BN
8.48224	-8.55308	56.8835	0.394339	-0.0122501	0.766086	1.23446	BN
9.02723	-8.57001	57.9423	0.387793	0.263565	0.757354	1.214	BN
10.1601	-7.80007	60.1547	0.474799	0.269221	0.639665	1.17026	BN
11.9336	-6.79444	62.544	0.546009	-0.0720123	0.703541	1.1129	BN
12.1673	-6.82527	62.8452	0.511299	-0.265787	0.715926	1.1061	BN
12.9956	-7.2558	64.0049	0.60402	-0.0763643	0.807402	1.08026	BN
13.1743	-7.2784	64.2439	0.611973	-0.0279899	0.83671	1.07546	BN
15.4969	-7.38463	67.4193	0.610987	0.0494116	0.79684	1.01374	BN
17.6727	-7.20866	70.2571	0.585739	0.0965356	0.893995	0.953471	BN
18.3183	-7.10226	71.2424	0.580382	0.146509	0.873518	0.93404	BN
19.689	-6.75624	73.3054	0.487979	0.396229	0.265308	0.891828	BN
24.0731	-3.19645	75.689	0.632777	0.089796	0.320351	0.726269	BN
24.1106	-3.19114	75.708	0.63132	-0.0520083	0.38962	0.725023	BN
27.0609	-3.43418	77.5288	0.215171	0.233999	0.691759	0.626526	BN
27.2715	-3.20515	78.2058	0.0803089	0.399055	0.652078	0.603908	BN
27.2946	-3.09068	78.3929	-0.19538	0.461167	0.610737	0.597127	BN
27.2758	-3.04637	78.4516	-0.430432	0.34871	0.584887	0.594839	BN
26.7583	-2.62717	79.1547	-0.539997	0.263939	0.526252	0.566153	BN
25.1778	-1.85464	80.695	-0.48928	0.507601	0.242181	0.494159	BN
25.0688	-1.74153	80.749	-0.2982	-0.000152827	0.645363	0.48821	BN
24.6508	-1.74175	81.6535	-0.292479	-0.0713515	0.579348	0.45052	BN
23.3918	-2.04888	84.1473	-0.00263416	-0.287271	-0.0815914	0.329177	BN
23.3918	-2.04973	84.1471	0.164615	-0.295473	-0.0165753	0.329077	BN
24.0517	-3.23409	84.0807	0.32557	-0.193874	-0.0309264	0.194292	BN
24.1685	-3.30365	84.0696	0.331357	0.261382	-0.256235	0.178603	BN
24.2301	-3.25507	84.0219	0.312234	0.250502	-0.165801	0.170165	BN
24.6686	-2.90323	83.7891	0.285012	0.230812	-0.37368	0.105046	BN
24.9499	-2.67544	83.4203	0.285012	0.230812	-0.37368	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	109

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	57	72.298	0	-0.0271869	2.8211	0.380958	(-14.1436,16.9258,60.7121)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.81056	-0.216092	0	0	0	1	2	BN
0.81056	-0.216092	14.5119	-0.0540214	0.454134	0.889294	1.84728	BN
0.798156	-0.111815	14.7161	-0.103171	0.616238	0.779348	1.84472	BN
0.128773	3.88639	19.7726	-0.0453895	0.423172	0.90398	1.77234	BN
0.106181	4.09701	20.2226	-0.0113546	0.46662	0.8834	1.76662	BN
0.00619522	8.20595	28.0016	-0.244636	0.450858	0.857448	1.66529	BN
-1.10014	10.2449	31.8792	-0.368773	-0.261099	0.929273	1.611	BN
-2.69905	9.11283	35.9083	-0.451068	-0.143371	0.895006	1.55772	BN
-6.78233	7.81497	44.0104	-0.458314	-0.127741	0.9251	1.44379	BN
-7.21111	7.69546	44.8759	-0.438737	-0.199251	0.963083	1.43137	BN
-10.3113	6.28751	51.6812	-0.329788	0.617303	-0.122682	1.33699	BN
-11.0819	7.72985	51.3945	-0.581964	0.323107	0.135123	1.30426	BN
-12.6097	8.57813	51.7493	-0.518579	0.384134	0.186198	1.26684	BN
-12.9738	8.84782	51.88	-0.488736	0.42181	0.18766	1.25663	BN
-19.1186	14.1511	54.2394	-0.266347	0.442796	0.396227	1.07279	BN
-19.1494	14.2025	54.2854	-0.0951018	0.408278	0.505956	1.07091	BN
-19.9748	17.7456	58.6761	-0.168105	0.317796	0.554912	0.929371	BN
-20.0378	17.8648	58.8843	-0.148077	0.297667	0.573109	0.922646	BN
-20.0594	17.9082	58.9678	-0.141367	0.272361	0.588621	0.92002	BN
-20.5018	18.7605	60.8099	-0.0297969	0.223536	0.629347	0.863522	BN
-20.5759	19.3165	62.3751	0.0132634	0.233466	0.627147	0.816709	BN
-20.5661	19.489	62.8385	0.0371912	0.0513433	0.666956	0.802286	BN
-20.5485	19.5133	63.154	-0.0849873	0.0688601	0.66253	0.792944	BN
-20.754	19.6797	64.7558	0.0372416	0.0923691	0.6594	0.744837	BN
-20.715	19.7765	65.4467	0.045582	0.163816	0.642522	0.723133	BN
-20.6249	20.1	66.7156	0.116938	0.181174	0.629476	0.681436	BN
-20.4975	20.2976	67.4019	0.114828	0.21376	0.617052	0.657535	BN
-20.3989	20.481	67.9314	0.0915334	0.0850765	0.655763	0.638297	BN
-20.2123	20.6545	69.2686	0.191518	-0.163327	0.655158	0.591719	BN
-19.929	20.4129	70.2376	0.232741	-0.0775157	0.680443	0.556313	BN
-19.776	20.362	70.685	0.104753	-0.401352	0.567967	0.539966	BN
-19.745	20.2433	70.853	0.308524	-0.537681	0.236898	0.532479	BN
-19.6184	20.0226	70.9502	0.906769	0.211399	0.082168	0.522	BN
-19.4059	20.0721	70.9695	0.945877	0.0559445	-0.00180627	0.515945	BN
-18.5273	20.1241	70.9678	0.908115	0.239527	-0.203657	0.491776	BN
-17.3885	20.4245	70.7124	0.749447	0.483778	-0.00907279	0.458201	BN
-15.9327	21.3642	70.6948	0.667006	0.511856	0.110414	0.403981	BN
-15.4806	21.7111	70.7696	0.609882	0.4878	0.228385	0.383638	BN
-15.4024	21.7737	70.7989	0.516755	0.68308	0.0104785	0.379675	BN
-15.0642	22.2208	70.8057	0.850793	-0.352055	0.127814	0.359328	BN
-14.9724	22.1828	70.8195	0.723858	-0.193957	0.837255	0.355873	BN
-14.8556	22.1515	70.9546	0.676625	-0.26085	0.712704	0.350674	BN
-14.6095	22.0566	71.2139	0.15002	-0.558051	-0.115935	0.338856	BN
-14.5479	21.8275	71.1663	0.382074	-0.425197	-0.23096	0.325267	BN
-14.5413	21.8201	71.1623	0.0160833	-0.7107	-0.124311	0.324681	BN
-14.5021	20.0907	70.8598	0.145296	-0.509923	-0.497006	0.24226	BN
-14.4632	19.9543	70.7268	0.869438	-0.0638661	0.293957	0.231721	BN
-13.9226	19.9145	70.9096	0.869225	-0.0904422	0.340611	0.206694	BN
-13.2271	19.8422	71.1821	0.6717	0.130555	0.855992	0.172689	BN
-13.0362	19.8793	71.4254	0.662402	0.24216	0.749444	0.159594	BN
-12.7977	19.9665	71.6953	0.72068	0.156557	0.656565	0.142438	BN
-12.7912	19.9679	71.7012	0.763787	-0.0226627	0.513054	0.141991	BN
-12.7161	19.9657	71.7516	0.363581	0.874982	0.136213	0.137079	BN
-12.5129	20.4547	71.8278	0.108631	0.914272	0.251978	0.108763	BN
-12.4876	20.6675	71.8864	-0.0844909	0.835031	0.460387	0.0959349	BN
-12.508	20.8688	71.9974	0.204609	0.689852	0.638903	0.0820882	BN
-12.4388	21.1021	72.2134	0.585073	0.618215	0.463752	0.0617487	BN
-12.3322	21.2148	72.298	0.585073	0.618215	0.463752	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	110

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	53	64.1545	0	-0.0199738	2.83033	0.315783	(7.55032,26.5431,41.9814)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.267696	0.376269	0	0	0	1	2	BN
-0.267696	0.376269	2.22271	-0.0405851	0.00680647	0.999153	1.97661	BN
-0.455292	0.407731	6.8411	0.072867	0.686781	0.633417	1.92755	BN
-0.420356	0.737014	7.1448	0.0428897	0.76806	0.535434	1.92237	BN
-0.311572	2.68509	8.50285	-0.0277075	0.759124	0.549557	1.8949	BN
-0.495703	7.72986	12.1549	-0.323321	0.789007	0.403886	1.82218	BN
-1.97209	11.3327	13.9992	-0.105615	0.873549	0.351661	1.77078	BN
-1.99249	11.5014	14.0671	-0.118936	0.863832	0.370485	1.76857	BN
-2.23933	13.2942	14.836	-0.0980731	0.819426	0.463723	1.7447	BN
-2.25961	13.4637	14.9319	-0.0654285	0.81619	0.475072	1.7423	BN
-2.31347	14.1356	15.323	0.171566	0.261828	0.898533	1.73273	BN
-1.67776	15.1057	18.6524	0.244234	0.203011	0.898432	1.6895	BN
-0.322536	16.2322	23.6377	0.159251	0.240881	0.915086	1.62357	BN
0.102867	16.8757	26.0821	0.20713	0.273368	0.889169	1.59092	BN
0.477006	17.3695	27.6882	-0.116215	0.828603	0.484228	1.56853	BN
-0.0826762	21.3599	30.0202	0.00521792	0.815953	0.519291	1.50821	BN
-0.0766594	22.3008	30.619	-0.0870296	0.77051	0.578601	1.49337	BN
-0.120252	22.6868	30.9089	-0.0375598	0.795185	0.550039	1.48687	BN
-0.273233	25.9256	33.1492	0.0380972	0.839966	0.479164	1.4339	BN
-0.216427	27.178	33.8636	-0.0192931	0.775695	0.578589	1.41401	BN
-0.249287	28.4992	34.8491	0.0526131	0.80173	0.540009	1.39106	BN
-0.151787	29.9849	35.8498	0.113918	0.850221	0.449346	1.36581	BN
1.07736	39.1585	40.6981	0.213514	0.721845	0.606225	1.2169	BN
1.53457	40.7043	41.9962	0.225615	0.740766	0.578837	1.18489	BN
1.68273	41.1907	42.3764	0.215287	0.610061	0.715744	1.17489	BN
2.2414	42.7738	44.2337	0.478068	0.580079	0.605268	1.13515	BN
2.28968	42.8324	44.2949	0.538896	0.468122	0.651128	1.13357	BN
3.86914	44.2044	46.2033	0.71953	0.026979	0.673918	1.08757	BN
5.11053	44.251	47.366	0.384173	-0.801951	0.559019	1.05973	BN
6.4423	41.471	49.3038	0.311548	-0.834343	0.5556	1.00279	BN
9.08327	34.3983	54.0136	0.378246	-0.791011	0.588802	0.858286	BN
10.6028	31.2206	56.379	0.437574	-0.653478	0.772698	0.78237	BN
10.9653	30.6792	57.0191	0.213555	-0.882408	0.358164	0.765741	BN
11.191	29.7466	57.3977	0.191591	-0.895172	0.333881	0.744231	BN
11.3166	29.1597	57.6166	0.0612464	-0.946774	0.211697	0.730642	BN
11.3192	29.1191	57.6256	0.19398	-0.922969	0.23938	0.729743	BN
11.5912	27.8251	57.9613	0.679864	-0.508143	-0.296317	0.700315	BN
13.0398	26.7424	57.3299	0.96146	0.255248	0.00759654	0.654403	BN
13.7464	26.9299	57.3355	0.921563	0.298333	0.0997909	0.637877	BN
14.0102	27.0153	57.364	0.934206	0.337555	-0.00752673	0.631337	BN
15.2397	27.4596	57.3541	0.598159	0.383908	0.504242	0.601068	BN
18.8288	29.7631	60.3797	-0.0352051	0.896498	0.313521	0.458803	BN
18.8252	29.855	60.4118	-0.128668	0.914509	0.227375	0.455945	BN
18.7278	30.5474	60.584	0.0572249	0.922203	0.232796	0.434751	BN
18.8025	31.7518	60.888	0.497198	0.790857	0.229718	0.397167	BN
18.9064	31.9169	60.936	0.555593	0.560521	0.461435	0.390839	BN
19.1648	32.1777	61.1507	0.441728	0.776688	0.248007	0.37661	BN
19.6739	33.0728	61.4365	0.258526	0.699918	0.506363	0.340625	BN
19.6774	33.0822	61.4433	0.359534	0.697507	0.449785	0.340181	BN
21.0474	35.7401	63.1572	0.601129	0.534769	0.431143	0.214329	BN
21.7481	36.3634	63.6598	-0.372275	-0.823325	0.283291	0.165631	BN
21.5752	35.981	63.7913	-0.286123	-0.866568	0.161242	0.143845	BN
21.548	35.8988	63.8066	-0.531833	-0.749496	0.196541	0.139131	BN
20.6069	34.5725	64.1545	-0.531833	-0.749496	0.196541	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	111

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	51	41.7052	0	-0.0234489	2.97364	0.291842	(37.1564,1.26677,30.7399)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.62234	-0.307332	0	0	0	1	2	BN
-0.62234	-0.307332	3.28438	0.172261	-0.23955	0.95548	1.96544	BN
-0.304364	-0.749518	5.0481	0.095558	-0.298581	0.949007	1.94576	BN
-0.133106	-1.28463	6.74889	0.559761	-0.425263	0.547692	1.92652	BN
1.70261	-2.67927	8.54503	0.526131	-0.470139	0.581984	1.89106	BN
2.1682	-3.0953	9.06004	0.598732	-0.349647	0.752937	1.88137	BN
3.44618	-3.84161	10.6672	0.604643	-0.343905	0.780685	1.85789	BN
8.00983	-6.4373	16.5595	0.771818	0.060932	0.764267	1.77412	BN
9.16173	-6.34636	17.7002	0.770367	0.0816056	0.759905	1.75699	BN
12.9713	-5.94281	21.458	0.764117	0.140341	0.746663	1.69986	BN
14.8842	-5.59147	23.3272	0.763764	0.130665	0.756323	1.67025	BN
17.6241	-5.12274	26.0404	0.759604	0.0864905	0.803686	1.62728	BN
17.997	-5.08028	26.4349	0.633302	0.140872	0.119265	1.62129	BN
18.9703	-4.86378	26.6182	0.648444	0.113519	0.0667874	1.60249	BN
21.7547	-4.37634	26.905	0.642762	0.139932	0.0713823	1.54952	BN
24.6671	-3.74229	27.2285	0.577232	0.186664	0.22909	1.49228	BN
25.3257	-3.52932	27.4898	0.57531	0.224356	0.192899	1.47748	BN
25.9777	-3.27504	27.7085	0.612097	0.174033	0.137088	1.46267	BN
27.9142	-2.72447	28.1422	0.636459	0.101733	0.114806	1.42105	BN
33.1766	-1.88331	29.0914	0.641933	-0.104159	0.176392	1.31005	BN
33.7858	-1.98216	29.2588	0.641933	-0.104159	0.176392	1.29657	BN
35.9218	-2.32875	29.8458	0.648476	-0.0575273	0.174304	1.24895	BN
36.6008	-2.38898	30.0282	0.652495	0.0995036	0.154304	1.23358	BN
40.9223	-1.72996	31.0502	0.654132	0.0195243	0.198373	1.13549	BN
41.4273	-1.71489	31.2033	0.606914	-0.190364	0.387529	1.12339	BN
42.8843	-2.1719	32.1337	0.637453	-0.0440323	0.353901	1.08549	BN
50.7089	-2.71239	36.4778	0.608516	-0.242256	0.318362	0.887122	BN
50.8856	-2.78271	36.5702	0.60568	-0.193238	0.251812	0.881754	BN
52.1244	-3.17795	37.0852	0.600037	-0.150261	0.189134	0.843779	BN
52.3463	-3.23353	37.1552	0.5864	-0.0243355	0.0610673	0.836711	BN
53.2151	-3.26959	37.2457	0.556213	0.237644	-0.0732173	0.808241	BN
57.6747	-1.36423	36.6586	-0.262453	0.901097	-0.163181	0.65067	BN
57.5034	-0.776345	36.5522	-0.551098	0.753434	-0.0193229	0.635946	BN
57.1016	-0.226952	36.5381	-0.163668	0.885956	0.178733	0.619252	BN
56.958	0.55033	36.6949	-0.223537	0.870721	0.18843	0.59883	BN
55.9376	4.52492	37.555	-0.19232	0.871494	0.213122	0.490353	BN
55.5479	6.29075	37.9868	-0.19232	0.871494	0.213122	0.436009	BN
55.4452	6.75636	38.1007	-0.138872	0.854376	0.298112	0.42066	BN
55.3591	7.28612	38.2855	-0.276342	0.859178	0.179865	0.402473	BN
55.3554	7.29752	38.2879	-0.608095	0.371339	0.518075	0.402075	BN
54.518	7.80889	39.0014	-0.507937	0.415994	0.60273	0.360629	BN
53.9614	8.26472	39.6618	-0.343822	0.631819	0.533054	0.32558	BN
52.8114	10.3781	41.4448	-0.100509	0.868205	0.251524	0.212454	BN
52.7275	11.1026	41.6547	-0.0460522	0.909633	0.00600324	0.177443	BN
52.6901	11.8414	41.6596	0.101993	0.883795	-0.20018	0.140465	BN
52.703	11.9535	41.6342	-0.895077	0.195937	0.476217	0.134103	BN
52.679	11.9588	41.647	-0.913873	0.0641239	0.0399518	0.132731	BN
52.5628	11.9669	41.6521	-0.787872	0.491923	-0.12197	0.126212	BN
52.3832	12.079	41.6243	-0.904891	0.305088	-0.181893	0.114296	BN
52.2147	12.1359	41.5904	-0.622358	-0.669567	0.125302	0.104206	BN
51.7258	11.6099	41.6889	-0.774154	-0.483275	0.103204	0.0602725	BN
51.6031	11.5332	41.7052	-0.774154	-0.483275	0.103204	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	112

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	56	43.9588	0	-0.0222984	3.47037	0.367991	(21.2505,17.3484,29.1033)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.491499	0.125526	0	0	0	1	2	BN
-0.491499	0.125526	1.19488	0.0764878	0.0152145	0.996954	1.98743	BN
-0.189886	0.185521	5.12616	0.0927879	-0.0669151	0.993006	1.94574	BN
1.50563	-1.03722	23.2714	0.291776	0.443661	0.893863	1.74957	BN
1.96895	-0.332723	24.6908	0.204469	0.688559	0.731967	1.73117	BN
3.1358	3.59669	28.8679	0.407854	0.608088	0.716348	1.66454	BN
7.14608	9.5758	35.9115	0.814457	-0.160455	0.592871	1.54647	BN
9.03407	9.20385	37.2858	0.799996	-0.202257	0.561161	1.51715	BN
11.8989	8.47956	39.2954	0.791219	-0.167392	0.488904	1.47123	BN
12.0853	8.44013	39.4106	0.793042	0.00418416	0.389448	1.46814	BN
18.1131	8.47193	42.3707	0.737418	0.358421	0.300606	1.36841	BN
20.2915	9.53076	43.2587	0.804782	0.325569	0.15481	1.32769	BN
21.5556	10.0421	43.5019	0.804608	0.421482	-0.00544363	1.30558	BN
22.5922	10.5851	43.4949	0.804608	0.421482	-0.00544363	1.28723	BN
26.055	12.3991	43.4715	0.861928	0.143622	0.0882023	1.22534	BN
27.0011	12.5567	43.5683	0.83836	0.245466	0.0980879	1.20901	BN
29.8607	13.394	43.9028	0.881906	0.101449	0.0513075	1.15779	BN
30.7821	13.5	43.9564	0.887884	0.00253013	0.0595358	1.14163	BN
30.8179	13.5001	43.9588	0.782514	0.420265	-0.140533	1.141	BN
31.0256	13.6116	43.9215	0.804945	0.357141	-0.117515	1.13686	BN
33.4424	14.6839	43.5687	0.868657	0.245912	-0.184236	1.08984	BN
34.0277	14.8496	43.4446	0.177193	0.6232	-0.71014	1.07898	BN
34.0566	14.9513	43.3287	0.132873	0.602826	-0.740056	1.07633	BN
34.6201	17.5076	40.1904	0.0609917	0.666358	-0.691558	1.0074	BN
34.6367	17.6894	40.0018	-0.299433	0.645009	-0.654821	1.00277	BN
34.437	18.1196	39.565	-0.285404	0.617453	-0.701215	0.991398	BN
34.2886	18.4407	39.2004	-0.216156	0.621585	-0.729504	0.982465	BN
34.0336	19.1741	38.3396	-0.62699	0.202262	-0.827439	0.962074	BN
31.8854	19.8671	35.5046	-0.611859	0.231646	-0.797559	0.902029	BN
28.9233	20.9885	31.6435	-0.615071	0.242538	-0.876414	0.813484	BN
28.2927	21.2372	30.7451	-0.592331	0.247234	-0.776569	0.793421	BN
27.4215	21.6008	29.6028	-0.602314	0.229207	-0.793302	0.764165	BN
27.1439	21.7065	29.2373	-0.663189	0.0810198	-0.888696	0.754773	BN
26.5358	21.7807	28.4224	-0.676057	-0.0542976	-0.907137	0.73594	BN
25.6527	21.7098	27.2375	-0.662266	-0.158892	-0.916721	0.708669	BN
25.0892	21.5746	26.4574	-0.643714	-0.139869	-0.978127	0.690473	BN
23.4569	21.2199	23.9772	-0.662708	-0.0289696	-0.975224	0.635345	BN
23.2928	21.2128	23.7356	-0.594506	0.386357	-1.02435	0.62967	BN
22.3537	21.823	22.1177	-0.491542	0.533013	-0.970511	0.593285	BN
21.988	22.2196	21.3955	-0.430821	0.608716	-0.924084	0.575501	BN
21.4253	23.0147	20.1886	-0.437684	0.624417	-0.890772	0.543694	BN
21.0746	23.5149	19.4749	-0.635304	0.452372	-0.864165	0.523496	BN
20.7347	23.757	19.0125	-0.618752	0.230408	-0.406248	0.509694	BN
19.0508	24.384	17.9069	-0.527692	0.439936	-0.427372	0.438368	BN
18.923	24.4905	17.8034	-0.360818	0.604381	-0.485262	0.431434	BN
18.534	25.1423	17.2802	-0.576382	0.427259	-0.538659	0.400263	BN
17.9578	25.5694	16.7417	-0.758592	0.117402	-0.542156	0.370103	BN
17.1457	25.695	16.1613	-0.769862	-0.00756451	-0.525128	0.336348	BN
16.8479	25.6921	15.9582	-0.617771	-0.588518	-0.361939	0.323492	BN
16.6936	25.5452	15.8678	-0.281687	-0.313004	0.865808	0.315019	BN
15.9102	24.6747	18.2756	-0.029483	-0.674091	0.574859	0.219289	BN
15.9047	24.5489	18.3829	0.944256	-0.323531	0.0259513	0.211576	BN
16.3968	24.3803	18.3964	1.01767	0.0272174	0.51893	0.189671	BN
16.5491	24.3844	18.4741	-0.347209	0.845559	-0.591142	0.183055	BN
15.9992	25.7238	17.5378	-0.440765	0.824219	-0.524699	0.111922	BN
15.5906	26.4879	17.0513	-0.373497	-0.957285	0.25495	0.0613197	BN
15.5251	26.32	17.096	-0.373497	-0.957285	0.25495	0.05	BN
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	113

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	46	88.0599	0	-0.0201686	3.09528	0.268049	(1.2371,-12.807,62.5644)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.200971	0.437303	0	0	0	1	2	BN
0.200971	0.437303	2.40405	-0.0681859	0.0776282	0.994648	1.9747	BN
-0.493755	1.22823	12.5382	-0.0871894	0.0717279	0.992844	1.86648	BN
-0.744057	1.43415	15.3885	-0.192305	-0.0831186	0.981616	1.83473	BN
-0.96785	1.33742	16.5308	-0.117827	-0.268795	0.940643	1.82169	BN
-1.25308	0.686734	18.8079	-0.0941092	-0.16675	0.970746	1.79444	BN
-1.26299	0.669184	18.91	-0.0901122	-0.281333	0.933201	1.79324	BN
-1.90897	-1.34759	25.5998	-0.0056221	-0.386566	0.898523	1.71163	BN
-1.91002	-1.42011	25.7684	0.0997433	-0.268889	0.935182	1.70942	BN
